edge_id,origin_id,destination_id,key,street_name,highway_type,length_m,lanes,maxspeed_kmh,oneway,base_time_min,base_risk,surface_quality,has_coverage,origin_lat,origin_lon,destination_lat,destination_lon
4582,7106712156,7102088832,0,Carretera Asturias,primary,15.14,2,30,True,0.0303,0.3,0.85,True,42.6122007,-5.5772967,42.6123068,-5.5774079
4583,7106712156,581887042,0,,primary,14.3,2,40,True,0.0215,0.3,0.85,True,42.6122007,-5.5772967,42.6121858,-5.5774656
4584,7106712160,601428785,0,,tertiary,1.37,1,30,True,0.0027,0.5,0.85,True,42.5998381,-5.5584496,42.5998488,-5.5584412
4585,7235444209,607004215,0,Calle Doña Constanza,residential,49.3,1,30,False,0.0986,0.6,0.85,True,42.5960544,-5.5870707,42.596496,-5.5871231
4586,7235444210,607007663,0,Calle de Miguel Bravo,residential,27.29,1,30,False,0.0546,0.6,0.85,True,42.5932624,-5.5865451,42.5932802,-5.5862126
4587,7235444211,607011617,0,Calle San Roque,residential,114.9,1,30,False,0.2298,0.6,0.85,True,42.5847707,-5.5843103,42.5845878,-5.5856916
4588,7235444216,790043824,0,Calle Cespedal,residential,100.8,1,30,True,0.2016,0.6,0.85,True,42.584492,-5.5843163,42.5842152,-5.585476
4589,7235444238,607011622,0,Calle Fernando González Regeral,residential,241.68,1,30,False,0.4834,0.6,0.85,True,42.5825846,-5.5839125,42.5840042,-5.5822163
4590,7235444238,295384083,0,Avenida de Los Antibióticos,primary,267.71,2,50,True,0.3213,0.3,0.85,True,42.5825846,-5.5839125,42.584977,-5.5840638
4591,7237556713,11112110611,0,Avenida Mariano Andrés,secondary,6.94,1,30,False,0.0139,0.4,0.85,True,42.6126215,-5.5701955,42.6126783,-5.5701604
4592,7237556713,13397927935,0,Avenida Mariano Andrés,secondary,70.41,1,30,False,0.1408,0.4,0.85,True,42.6126215,-5.5701955,42.6120503,-5.5705669
4593,7409032975,288562487,0,Ronda Sur de León,motorway,451.67,2,80,True,0.3387,0.1,0.85,True,42.5757062,-5.5403395,42.572146,-5.5419213
4594,7409069990,7409032975,0,Ronda Sur de León,motorway,550.63,2,80,True,0.413,0.1,0.85,True,42.5790041,-5.5451852,42.5757062,-5.5403395
4595,7409069990,5812326695,0,,motorway_link,245.77,1,80,True,0.1843,0.2,0.85,True,42.5790041,-5.5451852,42.5771808,-5.5436216
4596,7409069994,790045613,0,,motorway_link,230.91,1,80,True,0.1732,0.2,0.85,True,42.5796894,-5.545527,42.581638,-5.5462451
4597,7409069994,267840724,0,,motorway,1136.32,2,80,True,0.8522,0.1,0.85,True,42.5796894,-5.545527,42.5871539,-5.5542418
4598,7409070002,7409069994,0,Ronda Sur de León,motorway,296.99,2,80,True,0.2227,0.1,0.85,True,42.5776594,-5.543252,42.5796894,-5.545527
4599,7409070010,5812327877,0,,motorway_link,542.41,1,80,True,0.4068,0.2,0.85,True,42.5757896,-5.5402017,42.5755183,-5.5389986
4600,7409070010,7409070002,0,Ronda Sur de León,motorway,331.78,2,80,True,0.2488,0.1,0.85,True,42.5757896,-5.5402017,42.5776594,-5.543252
4601,7449417910,300608747,0,Calle Padre Llorente,residential,102.29,1,30,False,0.2046,0.6,0.85,True,42.6063135,-5.5814557,42.6058683,-5.5825292
4602,7450352092,621903040,0,Calle Comandante Cortizo,residential,47.5,1,30,False,0.095,0.6,0.85,True,42.6092892,-5.586362,42.6091102,-5.586889
4603,7450352092,7450352095,0,Calle Comandante Cortizo,residential,30.57,1,30,True,0.0611,0.6,0.85,True,42.6092892,-5.586362,42.609184,-5.5860255
4604,7450352095,272653915,0,Avenida de los Reyes Leoneses,primary,89.39,2,30,True,0.1788,0.3,0.85,True,42.609184,-5.5860255,42.6084607,-5.5855533
4605,7450352106,272653984,0,Avenida de los Reyes Leoneses,primary,133.86,2,30,True,0.2677,0.3,0.85,True,42.6106635,-5.5864333,42.6094854,-5.5862046
4606,7450352126,604969819,0,Calle Carrizo,residential,85.81,1,30,False,0.1716,0.6,0.85,True,42.6112146,-5.5870635,42.610892,-5.588016
4607,7450352126,7450352129,0,Calle Carrizo,residential,26.08,1,30,True,0.0522,0.6,0.85,True,42.6112146,-5.5870635,42.6111847,-5.586769
4608,7450352129,604969826,0,Avenida de los Reyes Leoneses,primary,35.8,2,30,True,0.0716,0.3,0.85,True,42.6111847,-5.586769,42.6108944,-5.5865799
4609,7450352132,604969821,0,Calle Primero de Mayo,residential,93.64,1,30,False,0.1873,0.6,0.85,True,42.6116957,-5.5875303,42.6113392,-5.5885669
4610,7450352132,7450352137,0,Calle Primero de Mayo,residential,32.59,1,30,True,0.0652,0.6,0.85,True,42.6116957,-5.5875303,42.6117138,-5.5871511
4611,7450352137,3688947255,0,Avenida de los Reyes Leoneses,primary,32.58,2,30,True,0.0652,0.3,0.85,True,42.6117138,-5.5871511,42.6114626,-5.5869479
4612,7450352196,3691250084,0,Avenida de los Reyes Leoneses,primary,35.28,2,30,True,0.0706,0.3,0.85,True,42.6112385,-5.5865828,42.6115257,-5.5867659
4613,7468231765,1360470462,0,Calle Laureano Díez Canseco,residential,91.96,1,30,True,0.1839,0.6,0.85,True,42.6013092,-5.5883893,42.6019653,-5.5888896
4614,7468231765,7468231766,0,Calle Entalladores,living_street,71.58,1,30,False,0.1432,0.7,0.85,True,42.6013092,-5.5883893,42.6017547,-5.5877581
4615,7468231766,606982679,0,Avenida de la Magdalena,secondary,119.96,2,50,True,0.1439,0.4,0.85,True,42.6017547,-5.5877581,42.600978,-5.586741
4616,7468231766,7468231765,0,Calle Entalladores,living_street,71.58,1,30,False,0.1432,0.7,0.85,True,42.6017547,-5.5877581,42.6013092,-5.5883893
4617,7501461761,595529233,0,Calle Benito Arias Montano,residential,30.09,1,30,True,0.0602,0.6,0.85,True,42.6073003,-5.5787614,42.6070814,-5.5785453
4618,7501461761,7501461762,0,Calle Marcial Pincerna,residential,69.72,1,30,True,0.1394,0.6,0.85,True,42.6073003,-5.5787614,42.6076846,-5.5780882
4619,7501461762,6796085471,0,Calle Dama de Arintero,residential,139.37,1,30,False,0.2787,0.6,0.85,True,42.6076846,-5.5780882,42.6087307,-5.5790263
4620,7501461762,595529304,0,Calle Dama de Arintero,residential,33.13,1,30,False,0.0663,0.6,0.85,True,42.6076846,-5.5780882,42.6074353,-5.5778666
4621,7501485577,595529317,0,Calle Juan del Enzina,residential,47.95,1,30,True,0.0959,0.6,0.85,True,42.6065925,-5.5787328,42.606715,-5.578171
4622,7503573936,607004245,0,Calle Ramón Calabozo,residential,6.93,1,30,True,0.0139,0.6,0.85,True,42.5957988,-5.5853138,42.5958031,-5.5852293
4623,7503573936,607004237,0,Avenida Doctor Fleming,secondary,96.92,2,50,True,0.1163,0.4,0.85,True,42.5957988,-5.5853138,42.5949295,-5.5852277
4624,7503668792,595536456,0,Avenida Mariano Andrés,secondary,24.12,2,30,False,0.0482,0.4,0.85,True,42.605194,-5.5735829,42.6054034,-5.5735058
4625,7503668792,6715751226,0,Avenida Mariano Andrés,secondary,15.94,2,30,False,0.0319,0.4,0.85,True,42.605194,-5.5735829,42.6050555,-5.5736329
4626,7507511006,389042401,0,Calle los Aluches,secondary,122.6,2,30,True,0.2452,0.4,0.85,True,42.5812952,-5.5668408,42.581584,-5.5654003
4627,7507511006,595587442,0,Paseo del Parque,residential,456.99,1,30,True,0.914,0.6,0.85,True,42.5812952,-5.5668408,42.577448,-5.5653094
4628,7510495492,604970576,0,Calle Peña Pinta,residential,125.74,2,30,True,0.2515,0.6,0.85,True,42.6163802,-5.5683299,42.6166057,-5.5698357
4629,7510495492,604970572,0,Avenida Mariano Andrés,secondary,39.55,2,30,False,0.0791,0.4,0.85,True,42.6163802,-5.5683299,42.616036,-5.5684518
4630,7510495492,604970569,0,Avenida Mariano Andrés,secondary,45.69,2,30,False,0.0914,0.4,0.85,True,42.6163802,-5.5683299,42.6167726,-5.5681651
4631,7548088020,607007627,0,Calle Río Valderaduey,residential,42.84,1,30,False,0.0857,0.6,0.85,True,42.5896057,-5.5874499,42.5896374,-5.5869284
4632,7699964547,1433786559,0,Calle Churruca,residential,48.4,1,30,True,0.0968,0.6,0.85,True,42.5873619,-5.5618667,42.587797,-5.5618793
4633,7699964547,595689149,0,Avenida de Fernández Ladreda,residential,134.05,1,30,True,0.2681,0.6,0.85,True,42.5873619,-5.5618667,42.5871922,-5.5634868
4634,7723960850,7723960852,0,Calle la Serna,tertiary,8.49,2,30,True,0.017,0.5,0.85,True,42.6091115,-5.5565189,42.6090908,-5.556618
4635,7723960852,295189282,0,Calle Emilio Hurtado,residential,55.54,1,30,True,0.1111,0.6,0.85,True,42.6090908,-5.556618,42.609325,-5.5571943
4636,7723960852,6698801700,0,Calle la Serna,tertiary,15.18,2,30,True,0.0304,0.5,0.85,True,42.6090908,-5.556618,42.6089835,-5.5567245
4637,7838577600,945482388,0,,motorway_link,543.32,1,80,True,0.4075,0.2,0.85,True,42.5676911,-5.5960794,42.5695639,-5.6021749
4638,7838577600,945482267,0,,motorway_link,100.85,2,80,True,0.0756,0.2,0.85,True,42.5676911,-5.5960794,42.5669465,-5.5964057
4639,8078990410,607004233,0,Calle Doña Urraca,residential,8.88,1,30,True,0.0178,0.6,0.85,True,42.5979769,-5.5879922,42.5979728,-5.5881005
4640,8078990410,8078990411,0,Carretera residencial,living_street,15.79,1,30,True,0.0316,0.7,0.85,True,42.5979769,-5.5879922,42.598118,-5.5880139
4641,8078990411,8241763375,0,Carretera residencial,living_street,76.75,1,30,True,0.1535,0.7,0.85,True,42.598118,-5.5880139,42.5986303,-5.5881309
4642,8111853175,428064864,0,Calle Caridad,residential,54.58,2,30,False,0.1092,0.6,0.85,True,42.6021736,-5.5654104,42.6021851,-5.5647438
4643,8237900141,8237900146,0,Calle la Vega,residential,21.88,1,30,False,0.0438,0.6,0.85,True,42.5856445,-5.5874929,42.5857472,-5.5872649
4644,8237900141,8237900145,0,,living_street,48.61,1,30,False,0.0972,0.7,0.85,True,42.5856445,-5.5874929,42.5852106,-5.5874209
4645,8237900141,607007593,0,Calle la Vega,residential,109.54,1,30,False,0.2191,0.6,0.85,True,42.5856445,-5.5874929,42.5854999,-5.5888131
4646,8237900145,8237900141,0,,living_street,48.61,1,30,False,0.0972,0.7,0.85,True,42.5852106,-5.5874209,42.5856445,-5.5874929
4647,8237900145,8237900145,0,,living_street,87.38,1,30,False,0.1748,0.7,0.85,True,42.5852106,-5.5874209,42.5852106,-5.5874209
4648,8237900145,8237900145,1,,living_street,87.38,1,30,False,0.1748,0.7,0.85,True,42.5852106,-5.5874209,42.5852106,-5.5874209
4649,8237900146,8237900141,0,Calle la Vega,residential,21.88,1,30,False,0.0438,0.6,0.85,True,42.5857472,-5.5872649,42.5856445,-5.5874929
4650,8237900146,607007610,0,Calle la Vega,residential,67.92,1,30,False,0.1358,0.6,0.85,True,42.5857472,-5.5872649,42.5859806,-5.5864985
4651,8237900146,8237900147,0,,living_street,80.19,1,30,False,0.1604,0.7,0.85,True,42.5857472,-5.5872649,42.5850865,-5.5868727
4652,8237900147,8237900146,0,,living_street,80.19,1,30,False,0.1604,0.7,0.85,True,42.5850865,-5.5868727,42.5857472,-5.5872649
4653,8238742669,607007669,0,Calle de Isaac Peral,residential,49.67,1,30,False,0.0993,0.6,0.85,True,42.5928046,-5.5867716,42.5928351,-5.5861662
4654,8238742807,607007636,0,Calle Fernando III,residential,26.2,1,30,False,0.0524,0.6,0.85,True,42.5908464,-5.5859466,42.5906116,-5.5859203
4655,8241763375,8241763376,0,Calle Doña Urraca,living_street,15.49,1,30,True,0.031,0.7,0.85,True,42.5986303,-5.5881309,42.5987617,-5.5881936
4656,8241763375,8078990411,0,Carretera residencial,living_street,71.64,1,30,True,0.1433,0.7,0.85,True,42.5986303,-5.5881309,42.598118,-5.5880139
4657,8241763376,4394219372,0,Calle Doña Urraca | Calle Nº Seis,residential,118.16,1,30,False,0.2363,0.6,0.85,True,42.5987617,-5.5881936,42.5979919,-5.587666
4658,8253288783,295379583,0,Avenida Palencia,primary,77.07,2,30,True,0.1541,0.3,0.85,True,42.5958286,-5.5802381,42.5955979,-5.5811259
4659,8253288783,13327195955,0,Avenida Palencia,primary,7.68,2,50,False,0.0092,0.3,0.85,True,42.5958286,-5.5802381,42.5958914,-5.5802059
4660,8253288783,13327195944,0,Avenida Palencia,primary,10.5,2,50,False,0.0126,0.3,0.85,True,42.5958286,-5.5802381,42.5957584,-5.5801631
4661,8266423843,1141387954,0,Calle Doctor Magin F. Perandones,residential,64.3,1,30,False,0.1286,0.6,0.85,True,42.6087174,-5.5577263,42.6084878,-5.5570052
4662,8266423849,1141387921,0,Calle Concepción Arenal,residential,15.77,1,30,False,0.0315,0.6,0.85,True,42.6087552,-5.558265,42.608858,-5.5581322
4663,8266614935,607007626,0,Calle Papa León XIII,residential,33.5,1,30,False,0.067,0.6,0.85,True,42.5900734,-5.5873971,42.5900943,-5.5869889
4664,8289600963,790037042,0,Calle Fonfalicia,residential,25.23,1,30,False,0.0505,0.6,0.85,True,42.5864097,-5.6028142,42.5865506,-5.6025727
4665,8289600963,790034486,0,Calle Fonfalicia,residential,145.32,1,30,False,0.2906,0.6,0.85,True,42.5864097,-5.6028142,42.5854868,-5.6040687
4666,8289600963,8289600967,0,Calle los Rotos,unclassified,128.94,1,30,False,0.2579,0.5,0.85,True,42.5864097,-5.6028142,42.5873852,-5.6036529
4667,8289600967,8289600963,0,Calle los Rotos,unclassified,128.94,1,30,False,0.2579,0.5,0.85,True,42.5873852,-5.6036529,42.5864097,-5.6028142
4668,8312899743,690259673,0,Calle los Olmos,residential,16.65,1,30,False,0.0333,0.6,0.85,True,42.605464,-5.5761284,42.6056116,-5.5761629
4669,8835918340,790045646,0,Calle la Alegría,residential,3.92,1,30,False,0.0078,0.6,0.85,True,42.5826469,-5.5514891,42.5826482,-5.551537
4670,8835918340,790045631,0,Calle la Alegría,residential,44.47,1,30,False,0.0889,0.6,0.85,True,42.5826469,-5.5514891,42.5826216,-5.550947
4671,8835918340,790045620,0,Calle Juanillo el Juglar,residential,168.78,1,30,False,0.3376,0.6,0.85,True,42.5826469,-5.5514891,42.5836979,-5.5508246
4672,8835918341,790045646,0,Calle la Alegría,residential,62.83,1,30,False,0.1257,0.6,0.85,True,42.5826538,-5.5523044,42.5826482,-5.551537
4673,8835918341,790045668,0,Calle Panderruedas,residential,148.18,1,30,False,0.2964,0.6,0.85,True,42.5826538,-5.5523044,42.5816877,-5.5516365
4674,8835918341,790045638,0,Calle Panderruedas,residential,50.06,1,30,False,0.1001,0.6,0.85,True,42.5826538,-5.5523044,42.583026,-5.5526274
4675,8835918342,8835918347,0,Calle Ademaro,residential,20.17,1,30,False,0.0403,0.6,0.85,True,42.5823629,-5.5529363,42.5822779,-5.5531539
4676,8835918343,8835918347,0,Calle Ademaro,residential,71.11,1,30,False,0.1422,0.6,0.85,True,42.5818953,-5.5524798,42.5822779,-5.5531539
4677,8835918347,8835918342,0,Calle Ademaro,residential,20.17,1,30,False,0.0403,0.6,0.85,True,42.5822779,-5.5531539,42.5823629,-5.5529363
4678,8835918347,8835918343,0,Calle Ademaro,residential,71.11,1,30,False,0.1422,0.6,0.85,True,42.5822779,-5.5531539,42.5818953,-5.5524798
4679,8835918347,8835918349,0,Calle Ademaro,residential,36.97,1,30,False,0.0739,0.6,0.85,True,42.5822779,-5.5531539,42.582374,-5.5535554
4680,8835918349,790045638,0,Calle de Jacinto Barrio Aller,residential,105.02,1,30,False,0.21,0.6,0.85,True,42.582374,-5.5535554,42.583026,-5.5526274
4681,8835918349,381205242,0,Calle de Jacinto Barrio Aller,residential,84.89,1,30,False,0.1698,0.6,0.85,True,42.582374,-5.5535554,42.5818399,-5.5542934
4682,8835918349,8835918347,0,Calle Ademaro,residential,36.97,1,30,False,0.0739,0.6,0.85,True,42.582374,-5.5535554,42.5822779,-5.5531539
4683,9126931347,9126931354,0,Avenida de León Cuna del Parlamentarismo,residential,41.25,2,30,True,0.0825,0.6,0.85,True,42.6051395,-5.553652,42.6048336,-5.553648
4684,9126931352,11758927092,0,Avenida de León Cuna del Parlamentarismo,residential,10.53,1,30,True,0.0211,0.6,0.85,True,42.6051615,-5.5535134,42.6052351,-5.5535944
4685,9126931352,9126931347,0,Avenida de León Cuna del Parlamentarismo,residential,11.74,2,30,True,0.0235,0.6,0.85,True,42.6051615,-5.5535134,42.6051395,-5.553652
4686,9126931354,5251700400,0,Avenida de León Cuna del Parlamentarismo,residential,14.82,1,30,True,0.0296,0.6,0.85,True,42.6048336,-5.553648,42.6047048,-5.5536017
4687,9126931354,5251701745,0,Avenida de León Cuna del Parlamentarismo,residential,12.44,2,30,True,0.0249,0.6,0.85,True,42.6048336,-5.553648,42.6048144,-5.5535002
4688,9126931383,11198353954,0,Avenida de León Cuna del Parlamentarismo,residential,12.68,1,30,True,0.0254,0.6,0.85,True,42.6041124,-5.5535398,42.6042188,-5.5535955
4689,9126931383,5251701751,0,Avenida de León Cuna del Parlamentarismo,residential,8.86,2,30,True,0.0177,0.6,0.85,True,42.6041124,-5.5535398,42.6041104,-5.5536467
4690,9126931387,11198353964,0,Avenida de León Cuna del Parlamentarismo,residential,8.28,1,30,True,0.0166,0.6,0.85,True,42.6038652,-5.5536401,42.6038028,-5.5535849
4691,9126931387,5251701757,0,Avenida de León Cuna del Parlamentarismo,residential,9.09,2,30,True,0.0182,0.6,0.85,True,42.6038652,-5.5536401,42.6038671,-5.5535305
4692,9165796142,722562694,0,,tertiary,49.8,1,50,False,0.0598,0.5,0.85,True,42.6341243,-5.5998031,42.6336788,-5.5997402
4693,9165796142,9451273820,0,Calle Justino Azcárate,residential,6.23,1,30,True,0.0125,0.6,0.85,True,42.6341243,-5.5998031,42.6341569,-5.5998651
4694,9165796142,9165796144,0,,tertiary,12.63,1,50,False,0.0152,0.5,0.85,True,42.6341243,-5.5998031,42.6342344,-5.5998386
4695,9165796144,9165796142,0,,tertiary,12.63,1,50,False,0.0152,0.5,0.85,True,42.6342344,-5.5998386,42.6341243,-5.5998031
4696,9165796144,722562693,0,,tertiary,136.45,1,50,False,0.1637,0.5,0.85,True,42.6342344,-5.5998386,42.6354069,-5.6003298
4697,9451273820,9165796144,0,Calle Justino Azcárate,residential,8.89,1,30,True,0.0178,0.6,0.85,True,42.6341569,-5.5998651,42.6342344,-5.5998386
4698,9451273820,722618497,0,Calle Justino Azcárate,residential,15.04,1,30,True,0.0301,0.6,0.85,True,42.6341569,-5.5998651,42.634171,-5.6000464
4699,9465671403,428064943,0,Calle Fernando I,residential,102.35,1,30,False,0.2047,0.6,0.85,True,42.6028811,-5.5699085,42.6032479,-5.5687617
4700,9465671403,295189462,0,Plaza del Espolón,tertiary,9.97,1,30,True,0.0199,0.5,0.85,True,42.6028811,-5.5699085,42.6029554,-5.569974
4701,9552496060,295152046,0,Avenida de la Universidad,primary,63.71,2,50,True,0.0764,0.3,0.85,True,42.6060971,-5.562954,42.6066698,-5.5629756
4702,9670045940,257426442,0,Calle la Serna,tertiary,38.89,1,30,False,0.0778,0.5,0.85,True,42.6072846,-5.5575467,42.6076036,-5.5573518
4703,9670045940,1141394916,0,Calle la Serna,tertiary,40.74,2,30,True,0.0815,0.5,0.85,True,42.6072846,-5.5575467,42.6071132,-5.557912
4704,9754428085,945741821,0,,primary_link,59.06,1,30,True,0.1181,0.3,0.85,True,42.5811214,-5.5839676,42.5806152,-5.5837622
4705,9754428085,9754428087,0,,primary_link,12.58,1,40,True,0.0189,0.3,0.85,True,42.5811214,-5.5839676,42.5811466,-5.5838185
4706,9754428087,945741821,0,Avenida de Los Antibióticos,primary,59.27,2,50,False,0.0711,0.3,0.85,True,42.5811466,-5.5838185,42.5806152,-5.5837622
4707,9754428087,945741812,0,Avenida de Los Antibióticos,primary,43.64,2,50,False,0.0524,0.3,0.85,True,42.5811466,-5.5838185,42.5815382,-5.5838544
4708,9817781198,2379558657,0,Avenida Mariano Andrés,secondary,97.02,1,50,True,0.1164,0.4,0.85,True,42.619058,-5.5660561,42.6183317,-5.5667093
4709,9988873354,600364716,0,Calle Juan Álvarez Posadilla,residential,58.95,2,30,False,0.1179,0.6,0.85,True,42.593825,-5.564702,42.5943549,-5.5647252
4710,10543121318,10543121326,0,Calle Real,tertiary,10.9,1,30,False,0.0218,0.5,0.85,True,42.5681918,-5.5776736,42.5680991,-5.5777169
4711,10543121318,945718080,0,Calle Real,tertiary,18.77,1,30,False,0.0375,0.5,0.85,True,42.5681918,-5.5776736,42.5683491,-5.5775905
4712,10543121326,10543121318,0,Calle Real,tertiary,10.9,1,30,False,0.0218,0.5,0.85,True,42.5680991,-5.5777169,42.5681918,-5.5776736
4713,10543121326,5383799686,0,Calle Real,tertiary,283.49,1,30,False,0.567,0.5,0.85,True,42.5680991,-5.5777169,42.5656256,-5.5785282
4714,10543121326,10543121327,0,Calle Prado Prior,residential,26.8,1,30,True,0.0536,0.6,0.85,True,42.5680991,-5.5777169,42.5679162,-5.577587
4715,10543121327,5383799687,0,Calle Prado Prior,residential,263.91,1,30,False,0.5278,0.6,0.85,True,42.5679162,-5.577587,42.5655511,-5.5777998
4716,10543121327,945718190,0,Calle Prado Prior,residential,25.46,1,30,True,0.0509,0.6,0.85,True,42.5679162,-5.577587,42.5681385,-5.5775245
4717,10550558994,413671490,0,Calle 9,tertiary,93.2,1,40,False,0.1398,0.5,0.85,True,42.54806,-5.5819864,42.5480303,-5.5808494
4718,10550558994,2127961851,0,Calle 9,tertiary,69.17,1,40,True,0.1037,0.5,0.85,True,42.54806,-5.5819864,42.5482247,-5.5827856
4719,10809314619,2379558724,0,Avenida Mariano Andrés,secondary,75.45,1,50,True,0.0905,0.4,0.85,True,42.6186171,-5.5664141,42.619157,-5.5658558
4720,10809314619,9817781198,0,Avenida Mariano Andrés,secondary,58.04,1,50,True,0.0697,0.4,0.85,True,42.6186171,-5.5664141,42.619058,-5.5660561
4721,10815306845,604970568,0,Calle de San Antonio,residential,32.1,1,30,True,0.0642,0.6,0.85,True,42.6169089,-5.5706881,42.6166527,-5.5705072
4722,10815306845,3369325063,0,Calle de San Antonio,residential,17.94,1,30,True,0.0359,0.6,0.85,True,42.6169089,-5.5706881,42.6169193,-5.5704938
4723,10815306851,11168406850,0,Calle San Antonio,residential,10.9,1,30,True,0.0218,0.6,0.85,True,42.6170638,-5.5705432,42.6171578,-5.5705349
4724,10815306851,6742614706,0,Calle de San Antonio,residential,5.44,1,30,True,0.0109,0.6,0.85,True,42.6170638,-5.5705432,42.6170721,-5.5706082
4725,11110208711,607012894,0,Avenida Mariano Andrés,secondary,2.73,2,30,False,0.0055,0.4,0.85,True,42.6182426,-5.5667987,42.6182223,-5.5668175
4726,11110208711,2379558657,0,Avenida Mariano Andrés,secondary,12.32,2,30,False,0.0246,0.4,0.85,True,42.6182426,-5.5667987,42.6183317,-5.5667093
